Name,Type,WTO ID,Region,All WTO,Cross Regional,Language,Total articles,Total words,Number of unique words,Niceness,Class 0,Class 1,Class 2,Year,rta,tradeflow_baci,manuf_tradeflow_baci,Pair,Relative GDP
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2013,1.0,5300739.25,3086668.75,"('IND', 'KOR')",0.6064129844762695
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2014,1.0,5045655.0,2949045.0,"('IND', 'KOR')",0.6229494343074877
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2015,1.0,3952165.5,3017107.25,"('IND', 'KOR')",0.6407484582612498
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2016,1.0,3793634.125,2737953.5,"('IND', 'KOR')",0.6521921039387762
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2017,1.0,4717583.0,3501952.25,"('IND', 'KOR')",0.5945069964199913
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2018,1.0,5336612.375,3846273.5,"('IND', 'KOR')",0.610094678387599
"Korea, Republic of - India",Free Trade Agreement & Economic Integration Agreement,715,West Asia; East Asia,Yes,Yes,en,199,235127,5255,1,0.6030150753768844,0.1708542713567839,0.2261306532663317,2019,1.0,,,"('IND', 'KOR')",0.6215984180482459
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2014,1.0,247373.648,208354.063,"('CHL', 'HKG')",0.005624804766317433
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2015,1.0,130585.899,127258.836,"('CHL', 'HKG')",0.003306356844497384
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2016,1.0,131780.644,128761.016,"('CHL', 'HKG')",0.0012180574094048898
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2017,1.0,127838.604,123247.516,"('CHL', 'HKG')",0.006032426037916987
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2018,1.0,134217.573,131933.484,"('CHL', 'HKG')",0.0024044483626402134
"Hong Kong, China - Chile",Free Trade Agreement & Economic Integration Agreement,746,South America; East Asia,Yes,Yes,en,172,173884,4064,0,0.6337209302325582,0.1569767441860465,0.20930232558139536,2019,1.0,,,"('CHL', 'HKG')",0.007988208119367316
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2012,1.0,1287352.538,1280548.375,"('JPN', 'PER')",0.8677364052154793
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2013,1.0,1229647.222,1224685.25,"('JPN', 'PER')",0.8642962726403097
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2014,1.0,940605.361,933949.5,"('JPN', 'PER')",0.8602172402973505
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2015,1.0,955112.652,916806.188,"('JPN', 'PER')",0.8587400757428361
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2016,1.0,882392.1640000001,838899.875,"('JPN', 'PER')",0.8543152572588057
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2017,1.0,903609.998,879008.438,"('JPN', 'PER')",0.8588847106282915
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2018,1.0,899400.2420000002,865297.0,"('JPN', 'PER')",0.8517050659883288
Japan - Peru,Free Trade Agreement & Economic Integration Agreement,760,East Asia; South America,Yes,Yes,en,227,231740,6440,0,0.6343612334801763,0.14977973568281938,0.2158590308370044,2019,1.0,,,"('JPN', 'PER')",0.8520271190481279
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2013,1.0,7004.515,7003.544,"('MUS', 'TUR')",0.9732033996390317
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2014,1.0,6442.7559999999985,6442.7559999999985,"('MUS', 'TUR')",0.9731248686790954
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2015,1.0,5179.681,5179.681,"('MUS', 'TUR')",0.9734191806493141
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2016,1.0,3260.009,3192.4990000000007,"('MUS', 'TUR')",0.9727336672238367
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2017,1.0,3600.134,3465.288,"('MUS', 'TUR')",0.9765462921351749
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2018,1.0,1626.608,1507.836,"('MUS', 'TUR')",0.975671190782552
Turkey - Mauritius,Free Trade Agreement,806,Africa; Europe,Yes,Yes,en,38,33838,1266,0,0.6578947368421053,0.0,0.34210526315789475,2019,1.0,,,"('MUS', 'TUR')",0.9745712017974172
Turkey - Malaysia,Free Trade Agreement,823,East Asia; Europe,Yes,Yes,en,166,154714,3713,0,0.7289156626506024,0.0,0.2710843373493976,2015,1.0,1195803.055,1148880.75,"('MYS', 'TUR')",0.39453756566804205
Turkey - Malaysia,Free Trade Agreement,823,East Asia; Europe,Yes,Yes,en,166,154714,3713,0,0.7289156626506024,0.0,0.2710843373493976,2016,1.0,1888212.695,1855789.5,"('MYS', 'TUR')",0.3813733831556625
Turkey - Malaysia,Free Trade Agreement,823,East Asia; Europe,Yes,Yes,en,166,154714,3713,0,0.7289156626506024,0.0,0.2710843373493976,2017,1.0,2801610.645,2748187.5,"('MYS', 'TUR')",0.46696449544115154
Turkey - Malaysia,Free Trade Agreement,823,East Asia; Europe,Yes,Yes,en,166,154714,3713,0,0.7289156626506024,0.0,0.2710843373493976,2018,1.0,2076610.313,2038710.375,"('MYS', 'TUR')",0.4484823308973931
Turkey - Malaysia,Free Trade Agreement,823,East Asia; Europe,Yes,Yes,en,166,154714,3713,0,0.7289156626506024,0.0,0.2710843373493976,2019,1.0,,,"('MYS', 'TUR')",0.4253426870268839
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1993,1.0,,,"('BLR', 'RUS')",0.9019528799907947
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1994,1.0,,,"('BLR', 'RUS')",0.9010257757144676
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1995,1.0,,,"('BLR', 'RUS')",0.9071859526809253
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1996,1.0,,,"('BLR', 'RUS')",0.9013207471393295
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1997,1.0,319961.031,1699.0,"('BLR', 'RUS')",0.8920957161347663
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1998,1.0,4537210.125,4191286.0,"('BLR', 'RUS')",0.8773872353983819
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,1999,1.0,3164107.3910000008,3077661.25,"('BLR', 'RUS')",0.880586616456974
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2000,1.0,3648402.547,3537699.75,"('BLR', 'RUS')",0.8871688947303444
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2001,1.0,3821254.398,3740460.5,"('BLR', 'RUS')",0.887540446775263
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2002,1.0,3730383.801,3671620.0,"('BLR', 'RUS')",0.8893234288097965
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2003,1.0,4599433.203,4510486.0,"('BLR', 'RUS')",0.8943953982847538
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2004,1.0,6118055.312999999,5805250.5,"('BLR', 'RUS')",0.8904150036673371
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2005,1.0,5473440.397999999,5399713.5,"('BLR', 'RUS')",0.8923872990685779
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2006,1.0,6604490.602000001,6520612.0,"('BLR', 'RUS')",0.9024623200141222
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2007,1.0,8488038.398,8382119.5,"('BLR', 'RUS')",0.9024067855393756
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2008,1.0,10183276.898,10068222.0,"('BLR', 'RUS')",0.9091000543857923
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2009,1.0,6454703.102000001,6366320.5,"('BLR', 'RUS')",0.9047923722321909
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2010,1.0,9405694.406,9258916.0,"('BLR', 'RUS')",0.9019419808050898
Russian Federation - Belarus,Free Trade Agreement,828,Commonwealth of Independent States (CIS),No,No,en,22,13298,703,0,0.7272727272727273,0.0,0.2727272727272727,2011,1.0,12731005.797,12476256.0,"('BLR', 'RUS')",0.9097620184692662
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1993,1.0,,,"('MDA', 'RUS')",
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1994,1.0,,,"('MDA', 'RUS')",
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1995,1.0,,,"('MDA', 'RUS')",0.9833702393925762
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1996,1.0,,,"('MDA', 'RUS')",0.9837586101126479
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1997,1.0,826035.2459999998,791033.625,"('MDA', 'RUS')",0.9837164634250026
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1998,1.0,503601.719,473992.188,"('MDA', 'RUS')",0.9839207420502589
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,1999,1.0,262876.434,228007.688,"('MDA', 'RUS')",0.9853794960732785
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2000,1.0,257208.99,225229.391,"('MDA', 'RUS')",0.9867051472877273
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2001,1.0,270288.35,245433.938,"('MDA', 'RUS')",0.9865784831143025
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2002,1.0,261006.18,248482.594,"('MDA', 'RUS')",0.9864584948814823
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2003,1.0,343825.8970000001,334876.406,"('MDA', 'RUS')",0.9871624604492847
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2004,1.0,445735.595,437588.094,"('MDA', 'RUS')",0.9871357963756301
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2005,1.0,534998.958,527670.813,"('MDA', 'RUS')",0.9875967827147936
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2006,1.0,343240.641,342309.188,"('MDA', 'RUS')",0.989336842111805
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2007,1.0,500434.269,485591.438,"('MDA', 'RUS')",0.9898778861222048
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2008,1.0,434304.968,427309.875,"('MDA', 'RUS')",0.9908054710907355
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2009,1.0,376912.256,368336.563,"('MDA', 'RUS')",0.990944569029795
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2010,1.0,482602.008,467834.438,"('MDA', 'RUS')",0.990720637672217
Russian Federation - Republic of Moldova,Free Trade Agreement,829,Commonwealth of Independent States (CIS),Yes,No,en,23,13537,688,0,0.7391304347826086,0.0,0.2608695652173913,2011,1.0,735466.37,719207.563,"('MDA', 'RUS')",0.9913914972379048
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1993,1.0,,,"('AZE', 'RUS')",0.9484910839205425
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1994,1.0,,,"('AZE', 'RUS')",0.9525922435984054
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1995,1.0,,,"('AZE', 'RUS')",0.9562961610348892
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1996,1.0,,,"('AZE', 'RUS')",0.9541221747763664
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1997,1.0,255570.953,145462.469,"('AZE', 'RUS')",0.9521706491672837
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1998,1.0,170493.547,97440.656,"('AZE', 'RUS')",0.9446313872517715
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,1999,1.0,88218.59,41555.926,"('AZE', 'RUS')",0.9441006596564036
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2000,1.0,113180.238,79780.992,"('AZE', 'RUS')",0.9447121055449296
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2001,1.0,80188.629,47322.168,"('AZE', 'RUS')",0.9422556889242334
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2002,1.0,80807.465,47965.402,"('AZE', 'RUS')",0.9402832893853054
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2003,1.0,148870.699,107680.891,"('AZE', 'RUS')",0.9409455475778001
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2004,1.0,196484.914,151099.906,"('AZE', 'RUS')",0.939329827944897
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2005,1.0,291127.438,246412.047,"('AZE', 'RUS')",0.9315126402737464
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2006,1.0,337182.30100000004,299934.875,"('AZE', 'RUS')",0.9247644823892129
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2007,1.0,525821.961,488905.688,"('AZE', 'RUS')",0.9138104688494627
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2008,1.0,597483.8520000001,557885.188,"('AZE', 'RUS')",0.9193546072942785
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2009,1.0,739950.453,560327.188,"('AZE', 'RUS')",0.9081018127326418
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2010,1.0,780385.531,554188.188,"('AZE', 'RUS')",0.9078076709235832
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2011,1.0,1222230.438,694979.125,"('AZE', 'RUS')",0.9194055646170323
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2012,1.0,988078.563,444307.625,"('AZE', 'RUS')",0.9203273036794483
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2013,1.0,1027728.469,497801.969,"('AZE', 'RUS')",0.9153021502954996
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2014,1.0,473267.039,361995.406,"('AZE', 'RUS')",0.913678416561038
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2015,1.0,422094.08200000005,382193.125,"('AZE', 'RUS')",0.9057811969288783
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2016,1.0,419072.518,386973.438,"('AZE', 'RUS')",0.9055297332701588
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2017,1.0,623777.605,567206.0,"('AZE', 'RUS')",0.9296841068742433
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2018,1.0,678723.691,613197.625,"('AZE', 'RUS')",0.9337546722929113
Russian Federation - Azerbaijan,Free Trade Agreement,830,Commonwealth of Independent States (CIS),No,No,en,23,13017,696,0,0.7391304347826086,0.0,0.2608695652173913,2019,1.0,,,"('AZE', 'RUS')",0.9319747731041309
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1993,1.0,,,"('KAZ', 'RUS')",0.7859993667050658
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1994,1.0,,,"('KAZ', 'RUS')",0.7860654756481047
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1995,1.0,,,"('KAZ', 'RUS')",0.7941871509531724
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1996,1.0,,,"('KAZ', 'RUS')",0.7863538929526879
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1997,1.0,2553700.438,1048168.188,"('KAZ', 'RUS')",0.7857552010543746
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1998,1.0,1561413.0,436733.0,"('KAZ', 'RUS')",0.7788197830677418
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,1999,1.0,1336280.688,499593.875,"('KAZ', 'RUS')",0.7855993525426732
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2000,1.0,2035528.75,709060.0,"('KAZ', 'RUS')",0.7899779748046462
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2001,1.0,1742258.625,552740.125,"('KAZ', 'RUS')",0.7750647165972887
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2002,1.0,1510646.094,503795.031,"('KAZ', 'RUS')",0.7695478088770211
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2003,1.0,1979811.188,740150.063,"('KAZ', 'RUS')",0.7753407991237081
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2004,1.0,2851382.563,1038404.188,"('KAZ', 'RUS')",0.7708417763326856
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2005,1.0,2942660.625,1193001.625,"('KAZ', 'RUS')",0.7741616250051314
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2006,1.0,3744043.5,1554934.0,"('KAZ', 'RUS')",0.7929263687349449
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2007,1.0,4693535.25,2297451.25,"('KAZ', 'RUS')",0.7923023628832133
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2008,1.0,6230951.75,2684908.25,"('KAZ', 'RUS')",0.8168232377255814
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2009,1.0,3568099.75,1594562.75,"('KAZ', 'RUS')",0.8068552037404313
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2010,1.0,3005454.125,1215977.125,"('KAZ', 'RUS')",0.8021981661597098
Russian Federation - Kazakhstan,Free Trade Agreement,832,Commonwealth of Independent States (CIS),Yes,No,en,25,14840,688,0,0.8,0.0,0.2,2011,1.0,7513175.75,3125510.75,"('KAZ', 'RUS')",0.8142917939642443
